latitude,longitude,altitude,date
48.861112,2.33544,-220.13,2009-04-27 10:15:28
48.861096,2.335437,67.74,2009-04-27 10:15:33
48.861099,2.335437,130.00,2009-04-27 10:15:38
48.861099,2.335437,405.4,2009-04-27 10:15:41
48.861102,2.335432,197.32,2009-04-27 10:15:43
48.861092,2.335432,310.21,2009-04-27 10:15:48
48.861092,2.335432,-89.58,2009-04-27 10:15:51
48.861091,2.335438,-17.68,2009-04-27 10:15:53
48.861098,2.335447,-60.24,2009-04-27 10:15:58
48.861109,2.335455,-17.24,2009-04-27 10:16:03
48.861109,2.335455,-379.52,2009-04-27 10:16:06
48.861113,2.335453,79.18,2009-04-27 10:16:08
48.861052,2.335422,287.74,2009-04-27 10:16:13
48.860989,2.335483,-333.49,2009-04-27 10:16:18
48.860989,2.335516,317.1,2009-04-27 10:16:23
48.861115,2.33582,-7.56,2009-04-27 10:19:53
48.861129,2.33587,-207.89,2009-04-27 10:19:58
48.861114,2.335912,93.62,2009-04-27 10:20:03
48.861114,2.335912,-244.27,2009-04-27 10:20:06
48.861112,2.335913,-158.28,2009-04-27 10:20:08
48.861121,2.335907,-47.83,2009-04-27 10:20:13
48.861132,2.335905,-258.17,2009-04-27 10:20:18
48.861144,2.335927,9.31,2009-04-27 10:20:23
48.861157,2.335955,-341.51,2009-04-27 10:20:28
48.861155,2.335945,132.46,2009-04-27 10:20:33
48.861155,2.335945,12.83,2009-04-27 10:20:36
48.86115,2.335937,371.56,2009-04-27 10:20:38
48.861104,2.335876,-56.47,2009-04-27 10:20:43
48.861104,2.335897,-30.66,2009-04-27 10:20:48
48.860334,2.33565,-161.32,2009-04-27 10:55:49
48.859641,2.336042,10.74,2009-04-27 10:55:50
48.85959,2.335979,200.72,2009-04-27 10:55:51
48.859756,2.335933,180.38,2009-04-27 10:55:52
48.859773,2.336052,257.87,2009-04-27 10:55:55
48.859707,2.33607,-98.16,2009-04-27 10:55:59
48.859612,2.336068,-243.11,2009-04-27 10:56:02
48.859656,2.336086,291.62,2009-04-27 10:56:04
48.859659,2.336102,59.43,2009-04-27 10:56:06
48.85969,2.336005,186.7,2009-04-27 10:56:11
48.859653,2.335884,-383.53,2009-04-27 10:56:16
48.85964,2.335856,-134.49,2009-04-27 10:56:20
48.859727,2.335831,59.96,2009-04-27 10:56:24
48.859732,2.335865,236.45,2009-04-27 10:56:26
48.859815,2.33586,415.43,2009-04-27 10:56:31
48.859827,2.335829,64.3,2009-04-27 10:56:37
48.859836,2.335822,-156.77,2009-04-27 10:56:42
48.859846,2.335823,-37.9,2009-04-27 10:56:47
48.85985,2.335816,228.12,2009-04-27 10:56:52
48.85985,2.335815,161.95,2009-04-27 10:56:57
48.85985,2.335815,292.33,2009-04-27 10:57:00
48.859853,2.335812,-217.26,2009-04-27 10:57:02
48.859827,2.335748,342.7,2009-04-27 10:57:07
48.859804,2.335699,-266.69,2009-04-27 10:57:12
48.85985,2.335626,-39.64,2009-04-27 10:57:17
48.859861,2.335593,253.13,2009-04-27 10:57:22
48.859866,2.335575,26.04,2009-04-27 10:57:27
48.859866,2.335575,-160.41,2009-04-27 10:57:30
48.859863,2.335573,116.69,2009-04-27 10:57:32
48.859854,2.335558,37.18,2009-04-27 10:57:37
48.859858,2.335551,-196.73,2009-04-27 10:57:42
48.859858,2.335551,-40.87,2009-04-27 10:57:45
48.859865,2.335544,-224.71,2009-04-27 10:57:47
48.859859,2.335493,-64.87,2009-04-27 10:57:52
48.859847,2.33549,-152.55,2009-04-27 10:57:57
48.85984,2.335482,366.47,2009-04-27 10:58:02
48.85984,2.335482,208.69,2009-04-27 10:58:05
48.859838,2.335479,-77.08,2009-04-27 10:58:07
48.859836,2.335443,-425.05,2009-04-27 10:58:12
48.859846,2.33542,-63.34,2009-04-27 10:58:17
48.859855,2.3354,-13.53,2009-04-27 10:58:22
48.859877,2.335351,85.31,2009-04-27 10:58:27
48.859887,2.335331,-112.22,2009-04-27 10:58:32
48.859895,2.335329,78.41,2009-04-27 10:58:37
48.859895,2.335329,330.58,2009-04-27 10:58:40
48.8599,2.335329,63.37,2009-04-27 10:58:42
48.859903,2.335288,407.07,2009-04-27 10:58:47
48.859918,2.335238,409.76,2009-04-27 10:58:52
48.859904,2.335202,147.19,2009-04-27 10:58:57
48.859894,2.335157,-141.59,2009-04-27 10:59:02
48.859891,2.335144,225.88,2009-04-27 10:59:07
48.859893,2.335122,11.91,2009-04-27 10:59:12
48.859898,2.335023,48.65,2009-04-27 10:59:17
48.859897,2.334959,-174.67,2009-04-27 10:59:22
48.859914,2.334945,-15.72,2009-04-27 10:59:27
48.859918,2.33493,-7.19,2009-04-27 10:59:32
48.85992,2.334912,327.39,2009-04-27 10:59:37
48.859924,2.334899,94.52,2009-04-27 10:59:42
48.859931,2.334889,-17.61,2009-04-27 10:59:47
48.859961,2.334838,-61.85,2009-04-27 10:59:52
48.85998,2.334776,-58.04,2009-04-27 10:59:57
48.859986,2.334711,208.66,2009-04-27 11:00:02
48.859988,2.334661,278.83,2009-04-27 11:00:07
48.860043,2.334607,200.62,2009-04-27 11:00:12
48.860079,2.334555,139.17,2009-04-27 11:00:17
48.860119,2.33446,-155.17,2009-04-27 11:00:22
48.860119,2.334401,190.3,2009-04-27 11:00:27
48.860135,2.334366,-8.07,2009-04-27 11:00:32
48.860157,2.334341,7.51,2009-04-27 11:00:37
48.860184,2.334317,403.82,2009-04-27 11:00:42
48.8602,2.334295,-72.88,2009-04-27 11:00:47
48.860206,2.334235,25.86,2009-04-27 11:00:52
48.860225,2.334208,-13.59,2009-04-27 11:00:57
48.860215,2.334115,-218.38,2009-04-27 11:01:02
48.860218,2.334091,353.72,2009-04-27 11:01:07
48.860211,2.334073,-133.68,2009-04-27 11:01:12
48.860178,2.333982,27.38,2009-04-27 11:01:17
48.860186,2.333942,241.6,2009-04-27 11:01:22
48.860194,2.333933,-174.25,2009-04-27 11:01:27
48.860201,2.333918,-286.72,2009-04-27 11:01:32
48.860196,2.333909,159.47,2009-04-27 11:01:37
48.860196,2.333909,-372.12,2009-04-27 11:01:40
48.860194,2.333914,-307.69,2009-04-27 11:01:42
48.860177,2.333907,213.51,2009-04-27 11:01:47
48.860179,2.3339,155.54,2009-04-27 11:01:52
48.860179,2.3339,82.59,2009-04-27 11:01:55
48.860185,2.333898,-218.08,2009-04-27 11:01:57
48.860205,2.33381,181.12,2009-04-27 11:02:02
48.860196,2.333686,374.83,2009-04-27 11:02:07
48.860225,2.333638,61.33,2009-04-27 11:02:12
48.860246,2.333617,213.57,2009-04-27 11:02:17
48.860244,2.333539,-197.84,2009-04-27 11:02:22
48.860244,2.333499,-255.3,2009-04-27 11:02:27
48.860266,2.333467,-117.66,2009-04-27 11:02:32
48.860288,2.333418,-476.25,2009-04-27 11:02:37
48.860304,2.33334,-99.19,2009-04-27 11:02:42
48.8603,2.333215,608.71,2009-04-27 11:02:47
48.860303,2.333193,146.53,2009-04-27 11:02:52
48.860301,2.333176,264.27,2009-04-27 11:02:57
48.860301,2.333176,-69.12,2009-04-27 11:03:00
48.860299,2.333168,-336.34,2009-04-27 11:03:02
48.860318,2.333124,-341.22,2009-04-27 11:03:07
48.860365,2.333033,43.42,2009-04-27 11:03:12
48.860416,2.332918,-30.18,2009-04-27 11:03:17
48.860431,2.33289,251.23,2009-04-27 11:03:22
48.860457,2.332848,-31.14,2009-04-27 11:03:27
48.860471,2.332845,-257.3,2009-04-27 11:03:32
48.860485,2.332837,388.47,2009-04-27 11:03:37
48.860493,2.332823,183.66,2009-04-27 11:03:42
48.860503,2.332797,55.71,2009-04-27 11:03:47
48.860548,2.33276,-123.03,2009-04-27 11:03:52
48.860568,2.332724,-32.27,2009-04-27 11:03:57
48.860586,2.332713,3.19,2009-04-27 11:04:02
48.860576,2.332728,66.96,2009-04-27 11:04:07
48.860568,2.332729,121.77,2009-04-27 11:04:12
48.860568,2.332729,37.8,2009-04-27 11:04:15
48.860572,2.332736,-237.42,2009-04-27 11:04:17
48.860585,2.332744,-6.88,2009-04-27 11:04:22
48.860576,2.332776,-263.87,2009-04-27 11:04:27
48.860549,2.332827,-146.07,2009-04-27 11:04:32
48.860514,2.332944,183.42,2009-04-27 11:04:37
48.86051,2.333022,-131.92,2009-04-27 11:04:42
48.860503,2.33314,-125.3,2009-04-27 11:04:47
48.860438,2.333241,57.08,2009-04-27 11:04:51
48.860435,2.333278,-2.13,2009-04-27 11:04:56
48.860429,2.33331,355.54,2009-04-27 11:05:01
48.860399,2.333339,-323.64,2009-04-27 11:05:06
48.860428,2.33332,61.89,2009-04-27 11:05:11
48.860432,2.333334,36.78,2009-04-27 11:05:16
48.86043,2.333373,-22.64,2009-04-27 11:05:21
48.860439,2.333448,72.18,2009-04-27 11:05:26
48.860432,2.333502,-61.37,2009-04-27 11:05:31
48.860422,2.333592,80.26,2009-04-27 11:05:36
48.860347,2.333782,-171.32,2009-04-27 11:05:39
48.8603,2.33391,-160.17,2009-04-27 11:05:42
48.860283,2.334001,-388.03,2009-04-27 11:05:47
48.860277,2.334046,-457.02,2009-04-27 11:05:52
48.86031,2.334117,-38.21,2009-04-27 11:05:57
48.860314,2.334257,-337.83,2009-04-27 11:06:01
48.860303,2.334292,-203.76,2009-04-27 11:06:06
48.860292,2.334344,-52.7,2009-04-27 11:06:11
48.860313,2.334388,98.35,2009-04-27 11:06:16
48.860324,2.334437,163.3,2009-04-27 11:06:21
48.860326,2.334488,-47.37,2009-04-27 11:06:26
48.860331,2.334542,229.96,2009-04-27 11:06:31
48.860309,2.334593,189.81,2009-04-27 11:06:36
48.860286,2.334661,734.95,2009-04-27 11:06:41
48.860224,2.334768,-501.00,2009-04-27 11:06:46
48.860214,2.334833,-391.9,2009-04-27 11:06:51
48.860198,2.33487,-263.17,2009-04-27 11:06:56
48.860179,2.3349,-504.04,2009-04-27 11:07:01
48.860144,2.334976,150.7,2009-04-27 11:07:06
48.86018,2.334991,88.52,2009-04-27 11:07:11
48.860192,2.335,268.99,2009-04-27 11:07:16
48.860197,2.33501,-130.9,2009-04-27 11:07:21
48.860179,2.335123,-298.57,2009-04-27 11:07:26
48.860216,2.335137,-175.98,2009-04-27 11:07:31
48.860226,2.335132,98.27,2009-04-27 11:07:36
48.860226,2.335132,-285.43,2009-04-27 11:07:39
48.860224,2.335135,-202.99,2009-04-27 11:07:41
48.86024,2.335152,202.87,2009-04-27 11:07:46
48.860259,2.33519,-67.76,2009-04-27 11:07:51
48.860363,2.335507,-441.93,2009-04-27 11:20:51
48.860445,2.335579,-79.92,2009-04-27 11:20:56
48.860469,2.335573,-48.58,2009-04-27 11:21:01
48.860493,2.335558,-138.45,2009-04-27 11:21:06
48.860523,2.33553,305.65,2009-04-27 11:21:11
48.860502,2.335531,5.34,2009-04-27 11:21:16
48.860505,2.335529,-419.1,2009-04-27 11:21:21
48.860505,2.335529,112.33,2009-04-27 11:21:24
48.86051,2.335523,106.78,2009-04-27 11:21:26
48.86048,2.335523,-124.72,2009-04-27 11:21:31
48.860468,2.335532,-170.1,2009-04-27 11:21:36
48.860471,2.335552,-319.19,2009-04-27 11:21:41
48.860468,2.335541,82.02,2009-04-27 11:21:46
48.860466,2.335556,17.03,2009-04-27 11:21:51
48.860466,2.335556,-152.62,2009-04-27 11:21:54
48.860472,2.335551,400.43,2009-04-27 11:21:56
48.86047,2.335532,-270.54,2009-04-27 11:22:01
48.860453,2.335526,32.56,2009-04-27 11:22:06
48.860449,2.335545,312.49,2009-04-27 11:22:11
48.860422,2.335601,-249.00,2009-04-27 11:22:16
48.860406,2.335626,141.82,2009-04-27 11:22:21
48.860382,2.335643,-321.05,2009-04-27 11:22:26
48.860334,2.335627,-22.24,2009-04-27 11:22:31
48.860328,2.335607,-348.27,2009-04-27 11:22:36
48.860385,2.335586,-356.55,2009-04-27 11:22:41
48.860389,2.335568,-145.06,2009-04-27 11:22:46
48.860397,2.33557,108.26,2009-04-27 11:22:51
48.860397,2.33557,-143.38,2009-04-27 11:22:54
48.860403,2.335578,-269.00,2009-04-27 11:22:56
48.860431,2.335608,-40.4,2009-04-27 11:23:01
48.860464,2.33565,-444.9,2009-04-27 11:23:06
48.860506,2.335708,-100.22,2009-04-27 11:23:11
48.860457,2.335723,-63.2,2009-04-27 11:23:16
48.860456,2.335739,44.38,2009-04-27 11:23:21
48.860456,2.335739,-288.54,2009-04-27 11:23:24
48.860461,2.335731,237.01,2009-04-27 11:23:26
48.860467,2.335633,-453.65,2009-04-27 11:23:31
48.86047,2.335517,23.38,2009-04-27 11:23:36
48.860474,2.33541,325.07,2009-04-27 11:23:41
48.86051,2.335269,72.74,2009-04-27 11:23:45
48.860501,2.335182,456.49,2009-04-27 11:23:50
48.860441,2.335065,7.19,2009-04-27 11:23:55
48.860422,2.334988,402.26,2009-04-27 11:24:00
48.860471,2.334936,-120.21,2009-04-27 11:24:05
48.860463,2.334871,33.46,2009-04-27 11:24:10
48.860463,2.334871,430.15,2009-04-27 11:24:13
48.860459,2.334873,-255.41,2009-04-27 11:24:15
48.860437,2.334873,33.06,2009-04-27 11:24:20
48.860446,2.334898,78.96,2009-04-27 11:24:25
48.860457,2.334942,238.65,2009-04-27 11:24:30
48.860444,2.334923,-615.27,2009-04-27 11:24:35
48.860388,2.334858,-6.15,2009-04-27 11:24:40
48.86037,2.334859,-170.04,2009-04-27 11:24:45
48.860366,2.33482,-396.09,2009-04-27 11:24:50
48.860352,2.334791,-209.13,2009-04-27 11:24:55
48.860341,2.334846,-4.38,2009-04-27 11:25:00
48.860312,2.334852,104.54,2009-04-27 11:25:05
48.860274,2.334863,-194.09,2009-04-27 11:25:10
48.860276,2.334853,-74.03,2009-04-27 11:25:15
48.860288,2.33481,-139.47,2009-04-27 11:25:20
48.860279,2.334764,166.45,2009-04-27 11:25:25
48.860267,2.334758,-97.21,2009-04-27 11:25:30
48.860293,2.334712,499.11,2009-04-27 11:25:35
48.860307,2.334629,-101.22,2009-04-27 11:25:40
48.860252,2.334639,176.18,2009-04-27 11:25:45
48.860227,2.334662,-85.02,2009-04-27 11:25:50
48.860226,2.33475,-467.75,2009-04-27 11:25:55
48.860256,2.334783,316.93,2009-04-27 11:26:00
48.860276,2.334786,-314.42,2009-04-27 11:26:05
48.860275,2.33476,-37.16,2009-04-27 11:26:10
48.86031,2.334666,-314.47,2009-04-27 11:26:15
48.860316,2.334621,147.82,2009-04-27 11:26:20
48.860324,2.334608,71.76,2009-04-27 11:26:25
48.860316,2.334586,87.74,2009-04-27 11:26:30
48.860303,2.33458,-37.00,2009-04-27 11:26:35
48.860295,2.334511,-212.63,2009-04-27 11:26:40
48.8602,2.334456,595.33,2009-04-27 11:26:45
48.860105,2.334398,-319.25,2009-04-27 11:26:50
48.86003,2.334369,236.04,2009-04-27 11:26:55
48.860037,2.334378,-388.59,2009-04-27 11:27:00
48.860136,2.334416,64.56,2009-04-27 11:27:04
48.860213,2.334462,52.31,2009-04-27 11:27:09
48.860242,2.334446,52.9,2009-04-27 11:27:14
48.860225,2.334443,68.38,2009-04-27 11:27:19
48.860235,2.334416,367.96,2009-04-27 11:27:24
48.860255,2.334399,-56.86,2009-04-27 11:27:29
48.860262,2.334398,32.56,2009-04-27 11:27:34
48.860259,2.334397,290.46,2009-04-27 11:27:39
48.860259,2.334397,-92.39,2009-04-27 11:27:42
48.860267,2.334399,366.72,2009-04-27 11:27:44
48.86036,2.334372,-53.4,2009-04-27 11:27:49
48.860345,2.334373,354.96,2009-04-27 11:27:54
48.860345,2.334373,-268.98,2009-04-27 11:27:57
48.860346,2.334373,-189.63,2009-04-27 11:27:59
48.860352,2.334401,-59.99,2009-04-27 11:28:04
48.860334,2.334468,-439.2,2009-04-27 11:28:09
48.860287,2.334545,-227.77,2009-04-27 11:28:14
48.860183,2.334585,421.86,2009-04-27 11:28:17
48.860105,2.334577,248.87,2009-04-27 11:28:22
48.860145,2.33459,-621.47,2009-04-27 11:28:27
48.860229,2.334595,303.38,2009-04-27 11:28:32
48.860302,2.334599,100.88,2009-04-27 11:28:37
48.860343,2.334604,-141.48,2009-04-27 11:28:42
48.860308,2.334592,395.26,2009-04-27 11:28:47
48.860194,2.33458,-356.8,2009-04-27 11:28:52
48.86017,2.334583,191.2,2009-04-27 11:28:57
48.860165,2.334578,-145.17,2009-04-27 11:29:02
48.860166,2.334571,139.96,2009-04-27 11:29:07
48.860163,2.334566,75.09,2009-04-27 11:29:12
48.86016,2.33457,529.09,2009-04-27 11:29:17
48.860155,2.334571,-149.57,2009-04-27 11:29:22
48.860155,2.334571,345.37,2009-04-27 11:29:25
48.860154,2.334574,-166.66,2009-04-27 11:29:27
48.860152,2.334558,-155.97,2009-04-27 11:29:32
48.860151,2.334537,148.4,2009-04-27 11:29:37
48.860162,2.334544,-238.38,2009-04-27 11:29:42
48.860138,2.334509,15.43,2009-04-27 11:29:47
48.860045,2.334434,433.31,2009-04-27 11:29:51
48.86013,2.334427,-80.93,2009-04-27 11:29:56
48.860163,2.334441,58.19,2009-04-27 11:30:01
48.860116,2.334397,-65.49,2009-04-27 11:30:06
48.860132,2.334382,112.43,2009-04-27 11:30:11
48.86013,2.334376,-24.26,2009-04-27 11:30:16
48.86013,2.334376,13.71,2009-04-27 11:30:19
48.860134,2.334382,158.8,2009-04-27 11:30:21
48.86014,2.334392,-407.7,2009-04-27 11:30:26
48.86014,2.334392,-103.49,2009-04-27 11:30:29
48.860143,2.334393,-239.09,2009-04-27 11:30:31
48.860082,2.33432,-436.51,2009-04-27 11:30:36
48.860014,2.334266,-116.59,2009-04-27 11:30:41
48.860056,2.334272,167.61,2009-04-27 11:30:46
48.860056,2.334272,-80.98,2009-04-27 11:30:49
48.860064,2.334277,361.38,2009-04-27 11:30:51
48.860136,2.334314,-134.29,2009-04-27 11:30:56
48.86016,2.334309,233.38,2009-04-27 11:31:01
48.860202,2.334278,-16.26,2009-04-27 11:31:06
48.860209,2.334255,7.92,2009-04-27 11:31:11
48.860209,2.334255,-331.29,2009-04-27 11:31:14
48.860208,2.334252,-70.5,2009-04-27 11:31:16
48.860129,2.334248,173.89,2009-04-27 11:31:21
48.860099,2.334274,359.05,2009-04-27 11:31:26
48.860031,2.334275,96.19,2009-04-27 11:31:31
48.859998,2.334269,-301.99,2009-04-27 11:31:36
48.860057,2.334313,106.59,2009-04-27 11:31:41
48.860057,2.334313,-219.15,2009-04-27 11:31:44
48.860063,2.334316,69.02,2009-04-27 11:31:46
48.860094,2.334352,-265.97,2009-04-27 11:31:51
48.860129,2.334426,-78.24,2009-04-27 11:31:56
48.860168,2.334472,-123.88,2009-04-27 11:32:01
48.860207,2.334528,69.01,2009-04-27 11:32:06
48.860229,2.334567,218.73,2009-04-27 11:32:11
48.860254,2.334561,274.23,2009-04-27 11:32:16
48.860253,2.334551,-180.54,2009-04-27 11:32:21
48.860252,2.334549,19.31,2009-04-27 11:32:26
48.860257,2.334552,-74.01,2009-04-27 11:32:31
48.860257,2.334552,61.69,2009-04-27 11:32:34
48.860261,2.334559,19.31,2009-04-27 11:32:36
48.860253,2.334572,-156.54,2009-04-27 11:32:41
48.860192,2.334564,224.37,2009-04-27 11:32:46
48.860147,2.334542,-273.00,2009-04-27 11:32:51
48.860107,2.334574,28.61,2009-04-27 11:32:56
48.860083,2.334606,63.27,2009-04-27 11:33:01
48.860099,2.334622,377.78,2009-04-27 11:33:06
48.86011,2.334623,-201.4,2009-04-27 11:33:11
48.860146,2.334612,-185.51,2009-04-27 11:33:16
48.860131,2.33455,-156.7,2009-04-27 11:33:21
48.860123,2.334467,-233.82,2009-04-27 11:33:26
48.860107,2.334428,-119.18,2009-04-27 11:33:31
48.86008,2.334418,-130.86,2009-04-27 11:33:36
48.86006,2.334434,-253.86,2009-04-27 11:33:41
48.86006,2.334434,-94.2,2009-04-27 11:33:44
48.860063,2.334433,379.98,2009-04-27 11:33:46
48.860147,2.334512,377.7,2009-04-27 11:33:51
48.860138,2.334565,-209.26,2009-04-27 11:33:56
48.860114,2.334536,-48.37,2009-04-27 11:34:01
48.860115,2.334566,-282.01,2009-04-27 11:34:06
48.860118,2.334566,-287.27,2009-04-27 11:34:11
48.859969,2.334898,8.94,2009-04-27 11:43:20
48.859975,2.334938,197.23,2009-04-27 11:43:25
48.859986,2.334954,195.48,2009-04-27 11:43:30
48.859986,2.334954,-259.05,2009-04-27 11:43:33
48.859987,2.334956,-84.2,2009-04-27 11:43:35
48.860004,2.335027,-120.01,2009-04-27 11:43:40
48.859985,2.335086,192.18,2009-04-27 11:43:45
48.860004,2.335173,-77.69,2009-04-27 11:43:50
48.859966,2.335238,184.81,2009-04-27 11:43:55
48.859966,2.335238,102.86,2009-04-27 11:43:58
48.859974,2.33524,45.59,2009-04-27 11:44:00
48.859972,2.335288,-24.34,2009-04-27 11:44:05
48.859973,2.335298,-155.22,2009-04-27 11:44:10
48.85997,2.335303,-35.93,2009-04-27 11:44:15
48.85997,2.335303,-401.45,2009-04-27 11:44:18
48.85997,2.335302,29.57,2009-04-27 11:44:20
48.859963,2.335346,-580.65,2009-04-27 11:44:25
48.859975,2.335386,518.82,2009-04-27 11:44:30
48.86004,2.335407,-384.51,2009-04-27 11:44:35
48.860053,2.335423,247.13,2009-04-27 11:44:40
48.860064,2.33545,-101.27,2009-04-27 11:44:45
48.860064,2.33545,-158.11,2009-04-27 11:44:48
48.86006,2.335458,-197.01,2009-04-27 11:44:50
48.860056,2.335438,-272.55,2009-04-27 11:44:55
48.860063,2.335468,147.00,2009-04-27 11:45:00
48.860063,2.335468,-78.33,2009-04-27 11:45:03
48.860063,2.335471,-401.52,2009-04-27 11:45:05
48.860061,2.335484,-238.1,2009-04-27 11:45:10
48.860058,2.335584,-190.97,2009-04-27 11:45:15
48.860026,2.335567,-518.79,2009-04-27 11:45:20
48.860033,2.335539,-235.13,2009-04-27 11:45:25
48.860052,2.335441,-359.27,2009-04-27 11:45:30
48.860072,2.33548,-165.61,2009-04-27 11:45:35
48.860032,2.33548,-143.95,2009-04-27 11:45:40
48.85997,2.33561,244.75,2009-04-27 11:45:43
48.859935,2.335646,255.8,2009-04-27 11:45:48
48.859935,2.335646,305.07,2009-04-27 11:45:51
48.859934,2.335653,62.00,2009-04-27 11:45:53
48.85993,2.335662,-332.64,2009-04-27 11:45:58
48.859789,2.335672,-138.82,2009-04-27 11:46:01
48.859704,2.335728,-23.00,2009-04-27 11:46:04
48.859715,2.335714,72.62,2009-04-27 11:46:09
48.859676,2.335691,-274.36,2009-04-27 11:46:14
48.85972,2.335688,-159.33,2009-04-27 11:46:19
48.859751,2.335736,41.24,2009-04-27 11:46:24
48.859737,2.335792,29.41,2009-04-27 11:46:29
48.859727,2.335783,-195.5,2009-04-27 11:46:34
48.859727,2.335783,-122.17,2009-04-27 11:46:37
48.859725,2.335779,342.77,2009-04-27 11:46:39
48.859693,2.33574,-22.73,2009-04-27 11:46:44
48.859639,2.335681,-477.29,2009-04-27 11:46:49
48.859577,2.335726,260.83,2009-04-27 11:46:54
48.859557,2.335755,7.11,2009-04-27 11:46:59
48.859561,2.335825,189.08,2009-04-27 11:47:04
48.85957,2.335985,-105.82,2009-04-27 11:47:09
48.859598,2.336132,-22.45,2009-04-27 11:47:14
48.859658,2.33624,9.91,2009-04-27 11:47:19
48.8597,2.336284,-265.61,2009-04-27 11:47:24
48.859709,2.33629,-107.17,2009-04-27 11:47:29
48.859718,2.336295,104.61,2009-04-27 11:47:34
48.859738,2.33629,182.01,2009-04-27 11:47:39
48.859797,2.336304,327.38,2009-04-27 11:47:44
48.859845,2.336346,347.42,2009-04-27 11:47:49
48.859886,2.33646,-431.52,2009-04-27 11:47:54
48.859924,2.336502,142.59,2009-04-27 11:47:59
48.859995,2.3366,-471.46,2009-04-27 11:48:04
48.86001,2.336612,-36.2,2009-04-27 11:48:09
48.860069,2.33661,-381.24,2009-04-27 11:48:14
48.860151,2.336714,-151.22,2009-04-27 11:48:18
48.860194,2.3367,147.91,2009-04-27 11:48:23
48.860194,2.3367,378.67,2009-04-27 11:48:26
48.8602,2.336702,-39.9,2009-04-27 11:48:28
48.860183,2.33672,131.73,2009-04-27 11:48:33
48.860155,2.336746,-31.09,2009-04-27 11:48:38
48.860066,2.336811,291.07,2009-04-27 11:48:43
48.860042,2.336829,399.92,2009-04-27 11:48:48
48.860044,2.336841,192.81,2009-04-27 11:48:53
48.860062,2.33685,-262.46,2009-04-27 11:48:58
48.860066,2.336866,-25.84,2009-04-27 11:49:03
48.860067,2.336883,442.94,2009-04-27 11:49:08
48.860063,2.336898,88.5,2009-04-27 11:49:13
48.860063,2.336898,-48.21,2009-04-27 11:49:16
48.860058,2.336904,-150.39,2009-04-27 11:49:18
48.860104,2.33689,371.67,2009-04-27 11:49:23
48.860151,2.336913,-116.49,2009-04-27 11:49:28
48.860119,2.336971,-110.48,2009-04-27 11:49:33
48.860091,2.336946,262.79,2009-04-27 11:49:38
48.860126,2.336891,470.15,2009-04-27 11:49:43
48.860154,2.336854,29.97,2009-04-27 11:49:48
48.860172,2.336814,168.39,2009-04-27 11:49:53
48.860164,2.336803,200.41,2009-04-27 11:49:58
48.860143,2.336769,-267.15,2009-04-27 11:50:03
48.860129,2.336716,-69.2,2009-04-27 11:50:08
48.860135,2.33668,288.44,2009-04-27 11:50:13
48.860135,2.33668,574.33,2009-04-27 11:50:16
48.860141,2.336675,236.33,2009-04-27 11:50:18
48.860157,2.336663,-266.6,2009-04-27 11:50:23
48.860157,2.336663,122.91,2009-04-27 11:50:26
48.860153,2.33666,-300.39,2009-04-27 11:50:28
48.86014,2.336688,133.41,2009-04-27 11:50:33
48.860125,2.336701,-436.23,2009-04-27 11:50:38
48.860129,2.336679,117.67,2009-04-27 11:50:43
48.860138,2.336649,67.82,2009-04-27 11:50:48
48.860154,2.336594,276.00,2009-04-27 11:50:53
48.860153,2.336556,89.15,2009-04-27 11:50:58
48.860151,2.336518,-61.77,2009-04-27 11:51:03
48.860151,2.336518,-366.47,2009-04-27 11:51:06
